Date,y,dayofweek,month,dayofyear,weekofyear,is_weekend,lag_1,lag_7,lag_14,lag_28,lag_365,roll_mean_7,roll_mean_28
2018-12-24,826,0,12,358,52,0,818.0,837.0,832.0,818.0,823.0,827.5714285714286,821.3928571428571
2018-12-25,831,1,12,359,52,0,826.0,822.0,812.0,797.0,828.0,826.0,821.6785714285714
2018-12-26,831,2,12,360,52,0,831.0,833.0,837.0,819.0,837.0,827.2857142857143,822.8928571428571
2018-12-27,847,3,12,361,52,0,831.0,805.0,824.0,816.0,829.0,827.0,823.3214285714286
2018-12-28,854,4,12,362,52,0,847.0,835.0,822.0,809.0,839.0,833.0,824.4285714285714
2018-12-29,839,5,12,363,52,1,854.0,843.0,832.0,807.0,828.0,835.7142857142857,826.0357142857143
2018-12-30,847,6,12,364,52,1,839.0,818.0,845.0,819.0,844.0,835.1428571428571,827.1785714285714
2018-12-31,839,0,12,365,1,0,847.0,826.0,837.0,821.0,836.0,839.2857142857143,828.1785714285714
2019-01-01,845,1,1,1,1,0,839.0,831.0,822.0,836.0,845.0,841.1428571428571,828.8214285714286
2019-01-02,851,2,1,2,1,0,845.0,831.0,833.0,817.0,828.0,843.1428571428571,829.1428571428571
2019-01-03,840,3,1,3,1,0,851.0,847.0,805.0,804.0,832.0,846.0,830.3571428571429
2019-01-04,842,4,1,4,1,0,840.0,854.0,835.0,805.0,859.0,845.0,831.6428571428571
2019-01-05,845,5,1,5,1,1,842.0,839.0,843.0,823.0,843.0,843.2857142857143,832.9642857142857
2019-01-06,855,6,1,6,1,1,845.0,847.0,818.0,811.0,833.0,844.1428571428571,833.75
2019-01-07,822,0,1,7,2,0,855.0,839.0,826.0,832.0,846.0,845.2857142857143,835.3214285714286
2019-01-08,850,1,1,8,2,0,822.0,845.0,831.0,812.0,818.0,842.8571428571429,834.9642857142857
2019-01-09,868,2,1,9,2,0,850.0,851.0,831.0,837.0,857.0,843.5714285714286,836.3214285714286
2019-01-10,849,3,1,10,2,0,868.0,840.0,847.0,824.0,847.0,846.0,837.4285714285714
2019-01-11,856,4,1,11,2,0,849.0,842.0,854.0,822.0,831.0,847.2857142857143,838.3214285714286
2019-01-12,860,5,1,12,2,1,856.0,845.0,839.0,832.0,849.0,849.2857142857143,839.5357142857143
2019-01-13,874,6,1,13,2,1,860.0,855.0,847.0,845.0,829.0,851.4285714285714,840.5357142857143
2019-01-14,863,0,1,14,3,0,874.0,822.0,839.0,837.0,848.0,854.1428571428571,841.5714285714286
2019-01-15,868,1,1,15,3,0,863.0,850.0,845.0,822.0,849.0,860.0,842.5
2019-01-16,867,2,1,16,3,0,868.0,868.0,851.0,833.0,861.0,862.5714285714286,844.1428571428571
2019-01-17,867,3,1,17,3,0,867.0,849.0,840.0,805.0,835.0,862.4285714285714,845.3571428571429
2019-01-18,857,4,1,18,3,0,867.0,856.0,842.0,835.0,855.0,865.0,847.5714285714286
2019-01-19,857,5,1,19,3,1,857.0,860.0,845.0,843.0,843.0,865.1428571428571,848.3571428571429
2019-01-20,855,6,1,20,3,1,857.0,874.0,855.0,818.0,868.0,864.7142857142857,848.8571428571429
2019-01-21,887,0,1,21,4,0,855.0,863.0,822.0,826.0,838.0,862.0,850.1785714285714
2019-01-22,856,1,1,22,4,0,887.0,868.0,850.0,831.0,860.0,865.4285714285714,852.3571428571429
2019-01-23,871,2,1,23,4,0,856.0,867.0,868.0,831.0,853.0,863.7142857142857,853.25
2019-01-24,863,3,1,24,4,0,871.0,867.0,849.0,847.0,851.0,864.2857142857143,854.6785714285714
2019-01-25,857,4,1,25,4,0,863.0,857.0,856.0,854.0,865.0,863.7142857142857,855.25
2019-01-26,866,5,1,26,4,1,857.0,857.0,860.0,839.0,856.0,863.7142857142857,855.3571428571429
2019-01-27,875,6,1,27,4,1,866.0,855.0,874.0,847.0,875.0,865.0,856.3214285714286
2019-01-28,849,0,1,28,5,0,875.0,887.0,863.0,839.0,858.0,867.8571428571429,857.3214285714286
2019-01-29,883,1,1,29,5,0,849.0,856.0,868.0,845.0,873.0,862.4285714285714,857.6785714285714
2019-01-30,875,2,1,30,5,0,883.0,871.0,867.0,851.0,866.0,866.2857142857143,859.0357142857143
2019-01-31,874,3,1,31,5,0,875.0,863.0,867.0,840.0,858.0,866.8571428571429,859.8928571428571
2019-02-01,870,4,2,32,5,0,874.0,857.0,857.0,842.0,862.0,868.4285714285714,861.1071428571429
2019-02-02,868,5,2,33,5,1,870.0,866.0,857.0,845.0,863.0,870.2857142857143,862.1071428571429
2019-02-03,874,6,2,34,5,1,868.0,875.0,855.0,855.0,878.0,870.5714285714286,862.9285714285714
2019-02-04,900,0,2,35,6,0,874.0,849.0,887.0,822.0,866.0,870.4285714285714,863.6071428571429
2019-02-05,875,1,2,36,6,0,900.0,883.0,856.0,850.0,856.0,877.7142857142857,866.3928571428571
2019-02-06,883,2,2,37,6,0,875.0,875.0,871.0,868.0,872.0,876.5714285714286,867.2857142857143
2019-02-07,879,3,2,38,6,0,883.0,874.0,863.0,849.0,873.0,877.7142857142857,867.8214285714286
2019-02-08,886,4,2,39,6,0,879.0,870.0,857.0,856.0,865.0,878.4285714285714,868.8928571428571
2019-02-09,873,5,2,40,6,1,886.0,868.0,866.0,860.0,863.0,880.7142857142857,869.9642857142857
2019-02-10,899,6,2,41,6,1,873.0,874.0,875.0,874.0,850.0,881.4285714285714,870.4285714285714
2019-02-11,874,0,2,42,7,0,899.0,900.0,849.0,863.0,865.0,885.0,871.3214285714286
2019-02-12,887,1,2,43,7,0,874.0,875.0,883.0,868.0,870.0,881.2857142857143,871.7142857142857
2019-02-13,890,2,2,44,7,0,887.0,883.0,875.0,867.0,876.0,883.0,872.3928571428571
2019-02-14,888,3,2,45,7,0,890.0,879.0,874.0,867.0,892.0,884.0,873.2142857142857
2019-02-15,894,4,2,46,7,0,888.0,886.0,870.0,857.0,862.0,885.2857142857143,873.9642857142857
2019-02-16,880,5,2,47,7,1,894.0,873.0,868.0,857.0,883.0,886.4285714285714,875.2857142857143
2019-02-17,890,6,2,48,7,1,880.0,899.0,874.0,855.0,862.0,887.4285714285714,876.1071428571429
2019-02-18,884,0,2,49,8,0,890.0,874.0,900.0,887.0,871.0,886.1428571428571,877.3571428571429
2019-02-19,910,1,2,50,8,0,884.0,887.0,875.0,856.0,894.0,887.5714285714286,877.25
2019-02-20,888,2,2,51,8,0,910.0,890.0,883.0,871.0,867.0,890.8571428571429,879.1785714285714
2019-02-21,871,3,2,52,8,0,888.0,888.0,879.0,863.0,879.0,890.5714285714286,879.7857142857143
2019-02-22,888,4,2,53,8,0,871.0,894.0,886.0,857.0,882.0,888.1428571428571,880.0714285714286
2019-02-23,880,5,2,54,8,1,888.0,880.0,873.0,866.0,853.0,887.2857142857143,881.1785714285714
2019-02-24,899,6,2,55,8,1,880.0,890.0,899.0,875.0,886.0,887.2857142857143,881.6785714285714
2019-02-25,874,0,2,56,9,0,899.0,884.0,874.0,849.0,879.0,888.5714285714286,882.5357142857143
2019-02-26,879,1,2,57,9,0,874.0,910.0,887.0,883.0,870.0,887.1428571428571,883.4285714285714
2019-02-27,872,2,2,58,9,0,879.0,888.0,890.0,875.0,884.0,882.7142857142857,883.2857142857143
2019-02-28,888,3,2,59,9,0,872.0,871.0,888.0,874.0,870.0,880.4285714285714,883.1785714285714
2019-03-01,870,4,3,60,9,0,888.0,888.0,894.0,870.0,874.0,882.8571428571429,883.6785714285714
2019-03-02,881,5,3,61,9,1,870.0,880.0,880.0,868.0,866.0,880.2857142857143,883.6785714285714
2019-03-03,888,6,3,62,9,1,881.0,899.0,890.0,874.0,884.0,880.4285714285714,884.1428571428571
2019-03-04,904,0,3,63,10,0,888.0,874.0,884.0,900.0,881.0,878.8571428571429,884.6428571428571
2019-03-05,892,1,3,64,10,0,904.0,879.0,910.0,875.0,889.0,883.1428571428571,884.7857142857143
2019-03-06,896,2,3,65,10,0,892.0,872.0,888.0,883.0,890.0,885.0,885.3928571428571
2019-03-07,887,3,3,66,10,0,896.0,888.0,871.0,879.0,885.0,888.4285714285714,885.8571428571429
2019-03-08,904,4,3,67,10,0,887.0,870.0,888.0,886.0,878.0,888.2857142857143,886.1428571428571
2019-03-09,892,5,3,68,10,1,904.0,881.0,880.0,873.0,880.0,893.1428571428571,886.7857142857143
2019-03-10,909,6,3,69,10,1,892.0,888.0,899.0,899.0,882.0,894.7142857142857,887.4642857142857
2019-03-11,885,0,3,70,11,0,909.0,904.0,874.0,874.0,879.0,897.7142857142857,887.8214285714286
2019-03-12,905,1,3,71,11,0,885.0,892.0,879.0,887.0,893.0,895.0,888.2142857142857
2019-03-13,874,2,3,72,11,0,905.0,896.0,872.0,890.0,921.0,896.8571428571429,888.8571428571429
2019-03-14,897,3,3,73,11,0,874.0,887.0,888.0,888.0,888.0,893.7142857142857,888.2857142857143
2019-03-15,885,4,3,74,11,0,897.0,904.0,870.0,894.0,887.0,895.1428571428571,888.6071428571429
2019-03-16,889,5,3,75,11,1,885.0,892.0,881.0,880.0,872.0,892.4285714285714,888.2857142857143
2019-03-17,898,6,3,76,11,1,889.0,909.0,888.0,890.0,885.0,892.0,888.6071428571429
2019-03-18,896,0,3,77,12,0,898.0,885.0,904.0,884.0,897.0,890.4285714285714,888.8928571428571
2019-03-19,894,1,3,78,12,0,896.0,905.0,892.0,910.0,888.0,892.0,889.3214285714286
2019-03-20,897,2,3,79,12,0,894.0,874.0,896.0,888.0,898.0,890.4285714285714,888.75
2019-03-21,910,3,3,80,12,0,897.0,897.0,887.0,871.0,871.0,893.7142857142857,889.0714285714286
2019-03-22,922,4,3,81,12,0,910.0,885.0,904.0,888.0,883.0,895.5714285714286,890.4642857142857
2019-03-23,898,5,3,82,12,1,922.0,889.0,892.0,880.0,886.0,900.8571428571429,891.6785714285714
2019-03-24,887,6,3,83,12,1,898.0,898.0,909.0,899.0,883.0,902.1428571428571,892.3214285714286
2019-03-25,888,0,3,84,13,0,887.0,896.0,885.0,874.0,903.0,900.5714285714286,891.8928571428571
2019-03-26,901,1,3,85,13,0,888.0,894.0,905.0,879.0,895.0,899.4285714285714,892.3928571428571
2019-03-27,889,2,3,86,13,0,901.0,897.0,874.0,872.0,906.0,900.4285714285714,893.1785714285714
2019-03-28,898,3,3,87,13,0,889.0,910.0,897.0,888.0,892.0,899.2857142857143,893.7857142857143
2019-03-29,891,4,3,88,13,0,898.0,922.0,885.0,870.0,892.0,897.5714285714286,894.1428571428571
2019-03-30,909,5,3,89,13,1,891.0,898.0,889.0,881.0,878.0,893.1428571428571,894.8928571428571
2019-03-31,893,6,3,90,13,1,909.0,887.0,898.0,888.0,887.0,894.7142857142857,895.8928571428571
2019-04-01,908,0,4,91,14,0,893.0,888.0,896.0,904.0,893.0,895.5714285714286,896.0714285714286
2019-04-02,897,1,4,92,14,0,908.0,901.0,894.0,892.0,897.0,898.4285714285714,896.2142857142857
2019-04-03,890,2,4,93,14,0,897.0,889.0,897.0,896.0,882.0,897.8571428571429,896.3928571428571
2019-04-04,902,3,4,94,14,0,890.0,898.0,910.0,887.0,884.0,898.0,896.1785714285714
2019-04-05,882,4,4,95,14,0,902.0,891.0,922.0,904.0,897.0,898.5714285714286,896.7142857142857
2019-04-06,899,5,4,96,14,1,882.0,909.0,898.0,892.0,901.0,897.2857142857143,895.9285714285714
2019-04-07,907,6,4,97,14,1,899.0,893.0,887.0,909.0,875.0,895.8571428571429,896.1785714285714
2019-04-08,912,0,4,98,15,0,907.0,908.0,888.0,885.0,906.0,897.8571428571429,896.1071428571429
2019-04-09,898,1,4,99,15,0,912.0,897.0,901.0,905.0,876.0,898.4285714285714,897.0714285714286
2019-04-10,893,2,4,100,15,0,898.0,890.0,889.0,874.0,905.0,898.5714285714286,896.8214285714286
2019-04-11,897,3,4,101,15,0,893.0,902.0,898.0,897.0,889.0,899.0,897.5
2019-04-12,908,4,4,102,15,0,897.0,882.0,891.0,885.0,904.0,898.2857142857143,897.5
2019-04-13,893,5,4,103,15,1,908.0,899.0,909.0,889.0,904.0,902.0,898.3214285714286
2019-04-14,902,6,4,104,15,1,893.0,907.0,893.0,898.0,884.0,901.1428571428571,898.4642857142857
2019-04-15,899,0,4,105,16,0,902.0,912.0,908.0,896.0,888.0,900.4285714285714,898.6071428571429
2019-04-16,910,1,4,106,16,0,899.0,898.0,897.0,894.0,885.0,898.5714285714286,898.7142857142857
2019-04-17,899,2,4,107,16,0,910.0,893.0,890.0,897.0,887.0,900.2857142857143,899.2857142857143
2019-04-18,905,3,4,108,16,0,899.0,897.0,902.0,910.0,900.0,901.1428571428571,899.3571428571429
2019-04-19,903,4,4,109,16,0,905.0,908.0,882.0,922.0,886.0,902.2857142857143,899.1785714285714
2019-04-20,913,5,4,110,16,1,903.0,893.0,899.0,898.0,904.0,901.5714285714286,898.5
2019-04-21,893,6,4,111,16,1,913.0,902.0,907.0,887.0,896.0,904.4285714285714,899.0357142857143
2019-04-22,896,0,4,112,17,0,893.0,899.0,912.0,888.0,880.0,903.1428571428571,899.25
2019-04-23,877,1,4,113,17,0,896.0,910.0,898.0,901.0,879.0,902.7142857142857,899.5357142857143
2019-04-24,882,2,4,114,17,0,877.0,899.0,893.0,889.0,889.0,898.0,898.6785714285714
2019-04-25,892,3,4,115,17,0,882.0,905.0,897.0,898.0,883.0,895.5714285714286,898.4285714285714
2019-04-26,900,4,4,116,17,0,892.0,903.0,908.0,891.0,890.0,893.7142857142857,898.2142857142857
2019-04-27,898,5,4,117,17,1,900.0,913.0,893.0,909.0,868.0,893.2857142857143,898.5357142857143
2019-04-28,902,6,4,118,17,1,898.0,893.0,902.0,893.0,871.0,891.1428571428571,898.1428571428571
2019-04-29,879,0,4,119,18,0,902.0,896.0,899.0,908.0,872.0,892.4285714285714,898.4642857142857
2019-04-30,889,1,4,120,18,0,879.0,877.0,910.0,897.0,894.0,890.0,897.4285714285714
2019-05-01,898,2,5,121,18,0,889.0,882.0,899.0,890.0,867.0,891.7142857142857,897.1428571428571
2019-05-02,881,3,5,122,18,0,898.0,892.0,905.0,902.0,894.0,894.0,897.4285714285714
2019-05-03,908,4,5,123,18,0,881.0,900.0,903.0,882.0,875.0,892.4285714285714,896.6785714285714
2019-05-04,886,5,5,124,18,1,908.0,898.0,913.0,899.0,879.0,893.5714285714286,897.6071428571429
2019-05-05,889,6,5,125,18,1,886.0,902.0,893.0,907.0,875.0,891.8571428571429,897.1428571428571
2019-05-06,897,0,5,126,19,0,889.0,879.0,896.0,912.0,891.0,890.0,896.5
2019-05-07,882,1,5,127,19,0,897.0,889.0,877.0,898.0,897.0,892.5714285714286,895.9642857142857
2019-05-08,909,2,5,128,19,0,882.0,898.0,882.0,893.0,879.0,891.5714285714286,895.3928571428571
2019-05-09,891,3,5,129,19,0,909.0,881.0,892.0,897.0,870.0,893.1428571428571,895.9642857142857
2019-05-10,885,4,5,130,19,0,891.0,908.0,900.0,908.0,889.0,894.5714285714286,895.75
2019-05-11,880,5,5,131,19,1,885.0,886.0,898.0,893.0,864.0,891.2857142857143,894.9285714285714
2019-05-12,887,6,5,132,19,1,880.0,889.0,902.0,902.0,881.0,890.4285714285714,894.4642857142857
2019-05-13,893,0,5,133,20,0,887.0,897.0,879.0,899.0,869.0,890.1428571428571,893.9285714285714
2019-05-14,910,1,5,134,20,0,893.0,882.0,889.0,910.0,859.0,889.5714285714286,893.7142857142857
2019-05-15,894,2,5,135,20,0,910.0,909.0,898.0,899.0,874.0,893.5714285714286,893.7142857142857
2019-05-16,886,3,5,136,20,0,894.0,891.0,881.0,905.0,869.0,891.4285714285714,893.5357142857143
2019-05-17,889,4,5,137,20,0,886.0,885.0,908.0,903.0,881.0,890.7142857142857,892.8571428571429
2019-05-18,891,5,5,138,20,1,889.0,880.0,886.0,913.0,874.0,891.2857142857143,892.3571428571429
2019-05-19,868,6,5,139,20,1,891.0,887.0,889.0,893.0,885.0,892.8571428571429,891.5714285714286
2019-05-20,888,0,5,140,21,0,868.0,893.0,897.0,896.0,863.0,890.1428571428571,890.6785714285714
2019-05-21,873,1,5,141,21,0,888.0,910.0,882.0,877.0,873.0,889.4285714285714,890.3928571428571
2019-05-22,877,2,5,142,21,0,873.0,894.0,909.0,882.0,869.0,884.1428571428571,890.25
2019-05-23,894,3,5,143,21,0,877.0,886.0,891.0,892.0,864.0,881.7142857142857,890.0714285714286
2019-05-24,905,4,5,144,21,0,894.0,889.0,885.0,900.0,890.0,882.8571428571429,890.1428571428571
2019-05-25,892,5,5,145,21,1,905.0,891.0,880.0,898.0,871.0,885.1428571428571,890.3214285714286
2019-05-26,875,6,5,146,21,1,892.0,868.0,887.0,902.0,881.0,885.2857142857143,890.1071428571429
2019-05-27,888,0,5,147,22,0,875.0,888.0,893.0,879.0,868.0,886.2857142857143,889.1428571428571
2019-05-28,890,1,5,148,22,0,888.0,873.0,910.0,889.0,864.0,886.2857142857143,889.4642857142857
2019-05-29,872,2,5,149,22,0,890.0,877.0,894.0,898.0,866.0,888.7142857142857,889.5
2019-05-30,877,3,5,150,22,0,872.0,894.0,886.0,881.0,858.0,888.0,888.5714285714286
2019-05-31,876,4,5,151,22,0,877.0,905.0,889.0,908.0,864.0,885.5714285714286,888.4285714285714
2019-06-01,847,5,6,152,22,1,876.0,892.0,891.0,886.0,860.0,881.4285714285714,887.2857142857143
2019-06-02,873,6,6,153,22,1,847.0,875.0,868.0,889.0,869.0,875.0,885.8928571428571
2019-06-03,874,0,6,154,23,0,873.0,888.0,888.0,897.0,852.0,874.7142857142857,885.3214285714286
2019-06-04,861,1,6,155,23,0,874.0,890.0,873.0,882.0,843.0,872.7142857142857,884.5
2019-06-05,881,2,6,156,23,0,861.0,872.0,877.0,909.0,850.0,868.5714285714286,883.75
2019-06-06,872,3,6,157,23,0,881.0,877.0,894.0,891.0,879.0,869.8571428571429,882.75
2019-06-07,864,4,6,158,23,0,872.0,876.0,905.0,885.0,855.0,869.1428571428571,882.0714285714286
2019-06-08,870,5,6,159,23,1,864.0,847.0,892.0,880.0,866.0,867.4285714285714,881.3214285714286
2019-06-09,867,6,6,160,23,1,870.0,873.0,875.0,887.0,876.0,870.7142857142857,880.9642857142857
2019-06-10,865,0,6,161,24,0,867.0,874.0,888.0,893.0,856.0,869.8571428571429,880.25
2019-06-11,868,1,6,162,24,0,865.0,861.0,890.0,910.0,837.0,868.5714285714286,879.25
2019-06-12,857,2,6,163,24,0,868.0,881.0,872.0,894.0,861.0,869.5714285714286,877.75
2019-06-13,865,3,6,164,24,0,857.0,872.0,877.0,886.0,857.0,866.1428571428571,876.4285714285714
2019-06-14,868,4,6,165,24,0,865.0,864.0,876.0,889.0,842.0,865.1428571428571,875.6785714285714
2019-06-15,853,5,6,166,24,1,868.0,870.0,847.0,891.0,840.0,865.7142857142857,874.9285714285714
2019-06-16,860,6,6,167,24,1,853.0,867.0,873.0,868.0,853.0,863.2857142857143,873.5714285714286
2019-06-17,863,0,6,168,25,0,860.0,865.0,874.0,888.0,846.0,862.2857142857143,873.2857142857143
2019-06-18,866,1,6,169,25,0,863.0,868.0,861.0,873.0,854.0,862.0,872.3928571428571
2019-06-19,855,2,6,170,25,0,866.0,857.0,881.0,877.0,848.0,861.7142857142857,872.1428571428571
2019-06-20,849,3,6,171,25,0,855.0,865.0,872.0,894.0,865.0,861.4285714285714,871.3571428571429
2019-06-21,857,4,6,172,25,0,849.0,868.0,864.0,905.0,848.0,859.1428571428571,869.75
2019-06-22,857,5,6,173,25,1,857.0,853.0,870.0,892.0,853.0,857.5714285714286,868.0357142857143
2019-06-23,874,6,6,174,25,1,857.0,860.0,867.0,875.0,837.0,858.1428571428571,866.7857142857143
2019-06-24,855,0,6,175,26,0,874.0,863.0,865.0,888.0,845.0,860.1428571428571,866.75
2019-06-25,857,1,6,176,26,0,855.0,866.0,868.0,890.0,834.0,859.0,865.5714285714286
2019-06-26,853,2,6,177,26,0,857.0,855.0,857.0,872.0,844.0,857.7142857142857,864.3928571428571
2019-06-27,859,3,6,178,26,0,853.0,849.0,865.0,877.0,840.0,857.4285714285714,863.7142857142857
2019-06-28,848,4,6,179,26,0,859.0,857.0,868.0,876.0,829.0,858.8571428571429,863.0714285714286
2019-06-29,852,5,6,180,26,1,848.0,857.0,853.0,847.0,849.0,857.5714285714286,862.0714285714286
2019-06-30,842,6,6,181,26,1,852.0,874.0,860.0,873.0,819.0,856.8571428571429,862.25
2019-07-01,857,0,7,182,27,0,842.0,855.0,863.0,874.0,834.0,852.2857142857143,861.1428571428571
2019-07-02,852,1,7,183,27,0,857.0,857.0,866.0,861.0,838.0,852.5714285714286,860.5357142857143
2019-07-03,855,2,7,184,27,0,852.0,853.0,855.0,881.0,836.0,851.8571428571429,860.2142857142857
2019-07-04,838,3,7,185,27,0,855.0,859.0,849.0,872.0,831.0,852.1428571428571,859.2857142857143
2019-07-05,838,4,7,186,27,0,838.0,848.0,857.0,864.0,834.0,849.1428571428571,858.0714285714286
2019-07-06,850,5,7,187,27,1,838.0,852.0,857.0,870.0,828.0,847.7142857142857,857.1428571428571
2019-07-07,840,6,7,188,27,1,850.0,842.0,874.0,867.0,826.0,847.4285714285714,856.4285714285714
2019-07-08,827,0,7,189,28,0,840.0,857.0,855.0,865.0,827.0,847.1428571428571,855.4642857142857
2019-07-09,839,1,7,190,28,0,827.0,852.0,857.0,868.0,822.0,842.8571428571429,854.1071428571429
2019-07-10,856,2,7,191,28,0,839.0,855.0,853.0,857.0,829.0,841.0,853.0714285714286
2019-07-11,846,3,7,192,28,0,856.0,838.0,859.0,865.0,822.0,841.1428571428571,853.0357142857143
2019-07-12,844,4,7,193,28,0,846.0,838.0,848.0,868.0,810.0,842.2857142857143,852.3571428571429
2019-07-13,832,5,7,194,28,1,844.0,850.0,852.0,853.0,817.0,843.1428571428571,851.5
2019-07-14,851,6,7,195,28,1,832.0,840.0,842.0,860.0,817.0,840.5714285714286,850.75
2019-07-15,827,0,7,196,29,0,851.0,827.0,857.0,863.0,816.0,842.1428571428571,850.4285714285714
2019-07-16,854,1,7,197,29,0,827.0,839.0,852.0,866.0,828.0,842.1428571428571,849.1428571428571
2019-07-17,841,2,7,198,29,0,854.0,856.0,855.0,855.0,821.0,844.2857142857143,848.7142857142857
2019-07-18,818,3,7,199,29,0,841.0,846.0,838.0,849.0,823.0,842.1428571428571,848.2142857142857
2019-07-19,832,4,7,200,29,0,818.0,844.0,838.0,857.0,815.0,838.1428571428571,847.1071428571429
2019-07-20,835,5,7,201,29,1,832.0,832.0,850.0,857.0,820.0,836.4285714285714,846.2142857142857
2019-07-21,831,6,7,202,29,1,835.0,851.0,840.0,874.0,841.0,836.8571428571429,845.4285714285714
2019-07-22,831,0,7,203,30,0,831.0,827.0,827.0,855.0,829.0,834.0,843.8928571428571
2019-07-23,821,1,7,204,30,0,831.0,854.0,839.0,857.0,823.0,834.5714285714286,843.0357142857143
2019-07-24,839,2,7,205,30,0,821.0,841.0,856.0,853.0,829.0,829.8571428571429,841.75
2019-07-25,833,3,7,206,30,0,839.0,818.0,846.0,859.0,815.0,829.5714285714286,841.25
2019-07-26,816,4,7,207,30,0,833.0,832.0,844.0,848.0,823.0,831.7142857142857,840.3214285714286
2019-07-27,833,5,7,208,30,1,816.0,835.0,832.0,852.0,817.0,829.4285714285714,839.1785714285714
2019-07-28,848,6,7,209,30,1,833.0,831.0,851.0,842.0,799.0,829.1428571428571,838.5
2019-07-29,824,0,7,210,31,0,848.0,831.0,827.0,857.0,817.0,831.5714285714286,838.7142857142857
2019-07-30,833,1,7,211,31,0,824.0,821.0,854.0,852.0,819.0,830.5714285714286,837.5357142857143
2019-07-31,818,2,7,212,31,0,833.0,839.0,841.0,855.0,821.0,832.2857142857143,836.8571428571429
2019-08-01,826,3,8,213,31,0,818.0,833.0,818.0,838.0,833.0,829.2857142857143,835.5357142857143
2019-08-02,840,4,8,214,31,0,826.0,816.0,832.0,838.0,794.0,828.2857142857143,835.1071428571429
2019-08-03,819,5,8,215,31,1,840.0,833.0,835.0,850.0,806.0,831.7142857142857,835.1785714285714
2019-08-04,827,6,8,216,31,1,819.0,848.0,831.0,840.0,817.0,829.7142857142857,834.0714285714286
2019-08-05,831,0,8,217,32,0,827.0,824.0,831.0,827.0,825.0,826.7142857142857,833.6071428571429
2019-08-06,822,1,8,218,32,0,831.0,833.0,821.0,839.0,796.0,827.7142857142857,833.75
2019-08-07,830,2,8,219,32,0,822.0,818.0,839.0,856.0,798.0,826.1428571428571,833.1428571428571
2019-08-08,826,3,8,220,32,0,830.0,826.0,833.0,846.0,809.0,827.8571428571429,832.2142857142857
2019-08-09,822,4,8,221,32,0,826.0,840.0,816.0,844.0,831.0,827.8571428571429,831.5
2019-08-10,803,5,8,222,32,1,822.0,819.0,833.0,832.0,800.0,825.2857142857143,830.7142857142857
2019-08-11,829,6,8,223,32,1,803.0,827.0,848.0,851.0,797.0,823.0,829.6785714285714
2019-08-12,804,0,8,224,33,0,829.0,831.0,824.0,827.0,801.0,823.2857142857143,828.8928571428571
2019-08-13,840,1,8,225,33,0,804.0,822.0,833.0,854.0,809.0,819.4285714285714,828.0714285714286
2019-08-14,820,2,8,226,33,0,840.0,830.0,818.0,841.0,810.0,822.0,827.5714285714286
2019-08-15,829,3,8,227,33,0,820.0,826.0,826.0,818.0,800.0,820.5714285714286,826.8214285714286
2019-08-16,821,4,8,228,33,0,829.0,822.0,840.0,832.0,786.0,821.0,827.2142857142857
2019-08-17,812,5,8,229,33,1,821.0,803.0,819.0,835.0,797.0,820.8571428571429,826.8214285714286
2019-08-18,819,6,8,230,33,1,812.0,829.0,827.0,831.0,798.0,822.1428571428571,826.0
2019-08-19,809,0,8,231,34,0,819.0,804.0,831.0,831.0,802.0,820.7142857142857,825.5714285714286
